"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2022","37.28","36.93","37.69","36.89","20.52M","0.95%"
"08/03/2022","37.67","37.58","37.85","37.28","15.94M","1.05%"
"08/04/2022","38.05","38.10","38.42","37.93","16.75M","1.01%"
"08/05/2022","38.59","38.10","38.91","37.42","24.64M","1.42%"
"08/08/2022","39.47","39.02","39.69","38.81","21.55M","2.28%"
"08/09/2022","39.30","39.43","39.96","38.73","20.40M","-0.43%"
"08/10/2022","40.24","39.30","40.24","39.06","19.65M","2.39%"
"08/11/2022","40.59","40.69","40.94","40.06","26.46M","0.87%"
"08/12/2022","40.39","40.61","41.31","39.94","30.05M","-0.49%"
"08/15/2022","39.67","40.71","40.82","39.43","18.10M","-1.78%"
"08/16/2022","42.13","40.69","42.13","39.12","51.58M","6.20%"
"08/17/2022","43.74","42.13","44.01","41.62","49.91M","3.82%"
"08/18/2022","45.77","43.74","45.89","43.58","43.46M","4.64%"
"08/19/2022","45.42","45.79","46.73","45.26","21.63M","-0.76%"
"08/22/2022","45.38","44.93","45.87","44.72","23.80M","-0.09%"
"08/23/2022","47.16","45.38","47.38","45.30","27.79M","3.92%"
"08/24/2022","45.48","47.43","47.81","45.28","22.67M","-3.56%"
"08/25/2022","46.36","45.81","46.73","45.81","19.90M","1.93%"
"08/26/2022","45.97","46.40","47.00","45.05","25.44M","-0.84%"
"08/29/2022","45.40","45.34","45.87","44.58","22.36M","-1.24%"
"08/31/2022","44.62","45.46","45.63","44.62","16.11M","-1.72%"
"09/01/2022","43.39","44.40","44.40","43.09","22.93M","-2.76%"
"09/02/2022","45.18","43.50","45.58","43.39","25.56M","4.13%"
"09/05/2022","49.05","46.98","49.15","46.08","40.64M","8.57%"
"09/06/2022","47.98","49.49","49.78","47.14","41.07M","-2.18%"
"09/07/2022","48.02","48.26","49.10","47.39","26.02M","0.08%"
"09/08/2022","48.82","48.57","50.32","48.12","36.36M","1.67%"
"09/09/2022","49.98","49.10","50.95","48.90","25.94M","2.38%"
"09/12/2022","52.86","50.76","53.06","50.32","28.40M","5.76%"
"09/13/2022","48.71","53.79","54.67","48.61","38.51M","-7.85%"
"09/14/2022","49.00","48.61","49.10","46.38","23.88M","0.60%"
"09/15/2022","48.14","49.29","50.32","47.81","23.28M","-1.76%"
"09/16/2022","47.92","48.28","49.05","47.84","21.56M","-0.46%"
"09/19/2022","45.79","47.92","48.24","45.71","18.27M","-4.44%"
"09/20/2022","46.96","45.83","47.71","45.52","21.56M","2.56%"
"09/21/2022","47.94","47.30","48.22","46.57","22.63M","2.09%"
"09/22/2022","48.28","47.94","48.80","47.47","26.54M","0.71%"
"09/23/2022","47.43","48.73","49.24","47.43","20.49M","-1.76%"
"09/26/2022","46.55","47.36","47.90","45.77","23.04M","-1.86%"
"09/27/2022","46.65","46.75","47.88","46.48","17.25M","0.21%"
"09/28/2022","45.40","46.26","47.04","45.38","16.26M","-2.68%"
"09/29/2022","44.38","45.58","46.22","43.31","16.88M","-2.25%"
"09/30/2022","44.40","44.34","45.01","43.72","24.08M","0.05%"
"10/03/2022","48.31","44.70","48.51","44.70","25.12M","8.81%"
"10/04/2022","48.95","48.69","49.68","47.73","29.80M","1.32%"
"10/05/2022","49.00","49.34","49.98","48.08","23.69M","0.10%"
"10/06/2022","50.95","49.49","51.10","49.34","29.46M","3.98%"
"10/07/2022","51.49","51.15","52.42","50.37","23.84M","1.06%"
"10/10/2022","51.44","52.03","52.23","51.10","15.16M","-0.10%"
"10/11/2022","51.05","51.44","51.74","50.42","15.58M","-0.76%"
"10/12/2022","48.80","50.95","51.15","48.80","25.57M","-4.41%"
"10/13/2022","49.39","48.80","49.88","48.55","32.79M","1.21%"
"10/14/2022","50.27","50.37","50.95","49.93","22.15M","1.78%"
"10/17/2022","55.01","50.56","55.26","50.56","47.81M","9.43%"
"10/18/2022","54.13","55.31","56.04","53.30","39.86M","-1.60%"
"10/19/2022","55.11","54.28","55.60","53.16","26.27M","1.81%"
"10/20/2022","54.62","55.60","56.38","54.13","28.16M","-0.89%"
"10/21/2022","55.60","54.77","55.89","54.13","21.36M","1.79%"
"10/24/2022","56.14","56.04","57.61","55.50","25.31M","0.97%"
"10/25/2022","56.68","56.33","56.82","55.16","26.09M","0.96%"
"10/26/2022","55.21","56.77","57.17","55.11","21.60M","-2.59%"
"10/27/2022","53.79","55.21","55.60","53.25","21.19M","-2.57%"
"10/28/2022","53.30","53.64","53.79","52.72","9.15M","-0.91%"
"10/31/2022","54.38","53.45","54.62","52.67","22.40M","2.03%"
"11/01/2022","55.11","54.72","56.58","54.48","30.22M","1.34%"
"11/02/2022","55.45","55.16","55.94","54.67","20.65M","0.62%"
"11/03/2022","56.29","56.09","57.17","55.26","34.49M","1.51%"
"11/04/2022","58.53","56.73","59.02","56.19","46.22M","3.98%"
"11/07/2022","61.57","59.66","62.30","59.32","49.39M","5.19%"
"11/08/2022","62.25","62.20","63.72","61.32","42.94M","1.10%"
"11/09/2022","60.98","62.30","63.57","60.64","32.09M","-2.04%"
"11/10/2022","62.59","60.74","63.08","60.39","22.56M","2.64%"
"11/11/2022","60.93","63.77","64.21","60.69","34.04M","-2.65%"
"11/14/2022","61.81","60.78","62.01","60.39","26.70M","1.44%"
"11/15/2022","62.50","62.30","63.28","60.78","36.36M","1.12%"
"11/16/2022","62.10","62.79","65.33","61.91","46.46M","-0.64%"
"11/17/2022","59.95","62.20","62.30","59.12","33.98M","-3.46%"
"11/18/2022","61.57","60.25","62.94","60.10","25.03M","2.70%"
"11/21/2022","64.35","61.86","64.35","61.42","27.80M","4.52%"
"11/22/2022","66.70","64.84","66.95","64.26","29.54M","3.65%"
"11/23/2022","66.85","66.90","67.43","65.14","33.26M","0.22%"
"11/24/2022","67.09","67.19","68.41","66.11","34.51M","0.36%"
"11/25/2022","68.85","66.75","69.54","66.26","35.21M","2.62%"
"11/28/2022","69.39","69.44","70.32","69.24","25.82M","0.78%"
"11/29/2022","69.24","69.83","69.93","67.48","23.00M","-0.22%"
"11/30/2022","69.05","69.29","69.68","68.46","31.68M","-0.27%"
"12/01/2022","69.78","70.03","70.56","68.51","34.81M","1.06%"
"12/02/2022","67.34","69.59","69.59","66.36","31.17M","-3.50%"
"12/05/2022","66.95","67.78","68.12","66.16","22.12M","-0.58%"
"12/06/2022","67.09","66.99","68.51","66.65","23.71M","0.21%"
"12/07/2022","65.19","67.09","67.39","63.77","22.36M","-2.83%"
"12/08/2022","66.46","65.14","66.46","63.57","26.82M","1.95%"
"12/09/2022","67.14","66.51","67.39","65.72","20.68M","1.02%"
"12/12/2022","68.46","67.78","69.64","67.53","40.82M","1.97%"
"12/13/2022","69.83","68.95","70.17","67.68","41.20M","2.00%"
"12/14/2022","68.56","70.12","71.44","68.07","46.29M","-1.82%"
"12/15/2022","69.44","69.49","71.59","68.02","41.19M","1.28%"
"12/16/2022","70.61","69.73","71.88","69.54","41.37M","1.68%"
"12/19/2022","73.69","71.74","74.38","71.74","34.43M","4.36%"
"12/20/2022","73.94","73.74","74.62","72.08","30.79M","0.34%"
"12/21/2022","74.67","74.33","75.60","73.94","27.99M","0.99%"
"12/22/2022","75.26","75.21","76.53","74.18","23.98M","0.79%"
"12/23/2022","75.21","75.26","75.55","73.99","17.42M","-0.07%"
"12/26/2022","76.29","75.89","76.97","75.65","15.89M","1.44%"
"12/27/2022","76.09","76.43","78.24","75.45","21.83M","-0.26%"
"12/28/2022","77.75","76.14","80.10","73.84","50.66M","2.18%"
"12/29/2022","80.10","77.85","80.10","77.12","34.20M","3.02%"
"12/30/2022","81.86","80.64","83.52","80.49","31.99M","2.20%"
"01/02/2023","82.64","83.28","83.47","82.10","23.21M","0.95%"
"01/03/2023","81.52","82.74","83.38","80.88","28.39M","-1.36%"
"01/04/2023","81.32","81.71","83.23","80.00","34.78M","-0.25%"
"01/05/2023","75.16","81.66","81.76","75.16","28.53M","-7.58%"
"01/06/2023","77.65","75.16","80.10","73.01","33.56M","3.31%"
"01/09/2023","74.33","77.61","78.00","73.55","37.08M","-4.28%"
"01/10/2023","70.66","74.23","75.11","70.56","31.81M","-4.94%"
"01/11/2023","68.17","70.86","72.47","67.97","29.37M","-3.52%"
"01/12/2023","71.35","70.12","71.49","66.65","30.26M","4.66%"
"01/13/2023","71.15","71.10","72.18","69.83","25.04M","-0.28%"
"01/16/2023","73.60","71.59","73.69","70.81","35.79M","3.44%"
"01/17/2023","75.41","73.60","75.50","73.16","37.20M","2.46%"
"01/18/2023","75.80","75.31","76.92","74.72","31.86M","0.52%"
"01/19/2023","77.70","75.50","77.80","75.26","26.80M","2.51%"
"01/20/2023","80.88","77.65","81.03","77.36","25.77M","4.09%"
"01/23/2023","81.18","81.27","83.03","79.22","31.85M","0.37%"
"01/24/2023","79.51","81.22","81.37","78.00","27.37M","-2.06%"
"01/25/2023","78.39","79.90","80.34","75.21","26.47M","-1.41%"
"01/26/2023","77.02","78.24","78.34","76.43","22.28M","-1.75%"
"01/27/2023","77.31","76.43","77.90","73.65","27.37M","0.38%"
"01/30/2023","76.19","77.36","77.85","75.89","16.33M","-1.45%"
"01/31/2023","74.77","75.80","76.77","74.18","23.78M","-1.86%"
"02/01/2023","69.68","75.11","75.99","69.49","27.67M","-6.81%"
"02/02/2023","71.00","70.32","73.16","66.85","40.79M","1.89%"
"02/03/2023","75.60","70.96","75.85","70.27","22.40M","6.48%"
"02/06/2023","74.82","73.79","75.70","70.42","6.35M","-1.03%"
"02/07/2023","67.43","74.72","74.72","67.34","22.06M","-9.88%"
"02/08/2023","66.00","68.80","68.80","65.85","1.71M","-2.12%"
"02/15/2023","74.13","72.37","74.13","71.35","11.67M","12.32%"
"02/16/2023","73.30","79.71","79.90","72.96","33.54M","-1.12%"
"02/17/2023","73.25","71.84","74.92","71.59","14.70M","-0.07%"
"02/20/2023","74.43","73.35","75.45","72.47","14.61M","1.61%"
"02/21/2023","73.55","73.99","75.41","72.91","18.20M","-1.18%"
"02/22/2023","73.25","74.38","74.82","73.16","17.84M","-0.41%"
"02/23/2023","73.45","73.45","74.57","72.96","14.54M","0.27%"
"02/24/2023","73.55","73.45","74.38","73.30","12.49M","0.14%"
"02/27/2023","76.24","73.50","76.33","71.00","25.78M","3.66%"
"02/28/2023","75.85","76.38","76.53","74.57","18.18M","-0.51%"
"03/01/2023","78.44","76.04","78.73","75.89","21.45M","3.41%"
"03/02/2023","78.88","79.66","80.88","78.63","21.51M","0.56%"
"03/03/2023","77.17","78.39","80.98","75.50","31.45M","-2.17%"
"03/06/2023","82.64","77.65","82.79","77.17","31.12M","7.09%"
"03/07/2023","82.15","82.94","85.28","82.15","29.40M","-0.59%"
"03/08/2023","87.53","82.25","87.92","81.91","25.53M","6.55%"
"03/09/2023","85.63","87.53","87.88","85.33","17.05M","-2.17%"
"03/10/2023","84.31","85.04","87.04","83.77","20.16M","-1.54%"
"03/13/2023","82.45","84.79","85.14","81.91","15.84M","-2.21%"
"03/14/2023","78.83","82.64","83.72","78.83","21.27M","-4.39%"
"03/15/2023","77.31","79.07","79.51","75.65","19.86M","-1.93%"
"03/16/2023","80.64","78.24","80.78","77.70","15.26M","4.31%"
"03/17/2023","77.17","81.22","81.96","77.17","18.23M","-4.30%"
"03/20/2023","74.92","77.12","77.65","74.57","17.35M","-2.92%"
"03/21/2023","74.87","75.31","76.58","73.69","16.03M","-0.07%"
"03/22/2023","78.05","75.75","78.05","74.43","13.69M","4.25%"
"03/23/2023","78.54","77.65","78.98","76.73","14.05M","0.63%"
"03/24/2023","77.12","79.71","79.95","76.77","25.06M","-1.81%"
"03/27/2023","76.45","78.80","78.85","76.45","19.20M","-0.87%"
"03/28/2023","74.70","76.90","77.35","74.10","17.96M","-2.29%"
"03/29/2023","77.45","74.50","77.60","73.60","20.08M","3.68%"
"03/30/2023","79.00","76.75","80.65","76.50","26.70M","2.00%"
"03/31/2023","76.50","78.50","78.50","75.95","17.27M","-3.16%"
"04/03/2023","78.00","76.15","78.25","73.95","20.60M","1.96%"
"04/04/2023","80.35","77.65","80.45","77.10","20.22M","3.01%"
"04/05/2023","78.75","80.35","81.15","78.60","17.90M","-1.99%"
"04/06/2023","78.00","78.75","79.60","77.80","11.88M","-0.95%"
"04/07/2023","77.55","78.10","78.60","77.30","10.14M","-0.58%"
"04/10/2023","80.00","78.10","80.15","78.05","14.43M","3.16%"
"04/11/2023","81.70","80.65","81.75","79.75","20.04M","2.12%"
"04/12/2023","82.10","81.70","83.30","81.15","18.37M","0.49%"
"04/13/2023","80.50","82.10","82.50","80.50","17.49M","-1.95%"
"04/14/2023","80.30","80.65","81.70","80.30","11.80M","-0.25%"
"04/17/2023","79.40","80.45","80.85","79.00","13.12M","-1.12%"
"04/18/2023","78.80","79.55","80.35","78.45","10.92M","-0.76%"
"04/19/2023","79.05","78.90","79.65","77.80","12.71M","0.32%"
"04/20/2023","79.30","78.65","79.40","78.30","7.16M","0.32%"
"04/24/2023","80.10","79.70","80.65","79.40","15.15M","1.01%"
"04/25/2023","78.80","79.90","80.10","78.45","13.26M","-1.62%"
"04/26/2023","77.50","78.75","79.00","76.70","17.42M","-1.65%"
"04/27/2023","79.25","77.25","79.55","77.20","17.18M","2.26%"
"04/28/2023","75.65","79.15","79.50","75.20","17.25M","-4.54%"
"05/02/2023","74.00","75.80","76.70","73.50","13.13M","-2.18%"
"05/03/2023","75.75","74.35","76.35","70.65","20.23M","2.36%"
"05/04/2023","76.45","74.95","77.75","74.70","15.03M","0.92%"
"05/05/2023","75.70","76.45","77.05","75.25","13.32M","-0.98%"
"05/08/2023","80.60","76.50","81.00","75.80","19.59M","6.47%"
"05/09/2023","86.85","80.15","88.60","79.80","58.51M","7.75%"
"05/10/2023","87.85","86.55","89.45","85.25","40.01M","1.15%"
"05/11/2023","96.60","88.30","96.60","88.15","44.49M","9.96%"
"05/12/2023","96.85","98.95","102.00","94.10","57.88M","0.26%"
"05/15/2023","87.20","87.20","87.20","87.20","4.26M","-9.96%"
"05/16/2023","79.90","78.50","82.20","78.50","118.84M","-8.37%"
"05/17/2023","81.10","80.80","82.15","79.80","46.26M","1.50%"
"05/18/2023","78.00","81.35","81.65","78.00","34.35M","-3.82%"
"05/22/2023","75.30","78.50","78.80","74.60","23.54M","-3.46%"
"05/23/2023","75.10","75.30","76.40","74.40","19.79M","-0.27%"
"05/24/2023","72.60","75.60","75.95","72.20","22.63M","-3.33%"
"05/25/2023","73.05","73.10","73.95","72.50","14.69M","0.62%"
"05/26/2023","75.00","73.25","75.60","72.55","21.72M","2.67%"
"05/29/2023","76.20","75.40","77.65","73.50","31.79M","1.60%"
"05/30/2023","81.15","77.60","82.35","77.60","70.40M","6.50%"
"05/31/2023","78.80","81.10","81.15","78.80","37.11M","-2.90%"
"06/01/2023","80.50","79.50","81.65","79.45","27.04M","2.16%"
"06/02/2023","85.30","85.00","85.90","82.75","44.46M","5.96%"
"06/05/2023","93.80","88.00","93.80","85.35","60.10M","9.96%"
"06/06/2023","93.90","92.65","97.70","92.00","53.36M","0.11%"
"06/07/2023","100.00","97.50","102.90","97.35","47.38M","6.50%"
"06/08/2023","100.20","99.80","101.60","97.45","30.15M","0.20%"
"06/09/2023","103.60","102.10","104.80","99.40","35.46M","3.39%"
"06/12/2023","101.00","104.60","105.50","101.00","22.71M","-2.51%"
"06/13/2023","99.60","100.60","102.50","97.70","30.46M","-1.39%"
"06/14/2023","99.30","99.95","103.60","98.30","32.30M","-0.30%"
"06/15/2023","101.00","99.80","101.10","98.85","25.99M","1.71%"
"06/16/2023","99.40","101.30","102.10","99.40","22.48M","-1.58%"
